"Experiment","Well","Species","Strain","Biological_replicate","Technical_replicate","Condition","Time","OD"
"20150716",179,"Haloferax volcanii","pyrE2","B",2,"0.667 mM paraquat",37,0.354
"20150716",180,"Haloferax volcanii","pyrE2","B",3,"0.667 mM paraquat",37,0.16
"20150716",181,"Haloferax volcanii","pyrE2","C",1,"0.667 mM paraquat",37,0.177
"20150716",182,"Haloferax volcanii","pyrE2","C",2,"0.667 mM paraquat",37,0.295
"20150716",183,"Haloferax volcanii","pyrE2","C",3,"0.667 mM paraquat",37,0.287
"20150716",184,"Haloferax volcanii","pyrE2","D",1,"0.667 mM paraquat",37,0.268
"20150716",185,"Haloferax volcanii","pyrE2","D",2,"0.667 mM paraquat",37,0.324
"20150716",186,"Haloferax volcanii","pyrE2","D",3,"0.667 mM paraquat",37,0.351
"20150716",187,"Haloferax volcanii","rosR","A",1,"0.667 mM paraquat",37,0.33
"20150716",188,"Haloferax volcanii","rosR","A",2,"0.667 mM paraquat",37,0.415
"20150716",189,"Haloferax volcanii","rosR","A",3,"0.667 mM paraquat",37,0.423
"20150716",190,"Haloferax volcanii","rosR","B",1,"0.667 mM paraquat",37,0.322
"20150716",192,"Haloferax volcanii","rosR","B",2,"0.667 mM paraquat",37,0.205
"20150716",193,"Haloferax volcanii","rosR","B",3,"0.667 mM paraquat",37,0.25
"20150716",194,"Haloferax volcanii","rosR","C",1,"0.667 mM paraquat",37,0.235
"20150716",195,"Haloferax volcanii","rosR","C",2,"0.667 mM paraquat",37,0.276
"20150716",196,"Haloferax volcanii","rosR","C",3,"0.667 mM paraquat",37,0.298
"20150716",197,"Haloferax volcanii","rosR","D",1,"0.667 mM paraquat",37,0.302
"20150716",198,"Haloferax volcanii","rosR","D",2,"0.667 mM paraquat",37,0.25
"20150716",199,"Haloferax volcanii","rosR","D",3,"0.667 mM paraquat",37,0.17
"20150716",102,"Haloferax volcanii","pyrE2","A",1,"standard",37.5,0.932
"20150716",103,"Haloferax volcanii","pyrE2","A",2,"standard",37.5,0.972
"20150716",104,"Haloferax volcanii","pyrE2","A",3,"standard",37.5,0.935
"20150716",105,"Haloferax volcanii","pyrE2","B",1,"standard",37.5,0.97
"20150716",106,"Haloferax volcanii","pyrE2","B",2,"standard",37.5,0.973
"20150716",107,"Haloferax volcanii","pyrE2","B",3,"standard",37.5,0.987
"20150716",108,"Haloferax volcanii","pyrE2","C",1,"standard",37.5,0.939
"20150716",109,"Haloferax volcanii","pyrE2","C",2,"standard",37.5,0.962
"20150716",111,"Haloferax volcanii","pyrE2","C",3,"standard",37.5,1.001
"20150716",112,"Haloferax volcanii","pyrE2","D",1,"standard",37.5,1.042
"20150716",113,"Haloferax volcanii","pyrE2","D",2,"standard",37.5,1.014
"20150716",114,"Haloferax volcanii","pyrE2","D",3,"standard",37.5,1.034
"20150716",115,"Haloferax volcanii","rosR","A",1,"standard",37.5,0.992
"20150716",116,"Haloferax volcanii","rosR","A",2,"standard",37.5,1.004
"20150716",117,"Haloferax volcanii","rosR","A",3,"standard",37.5,1.037
"20150716",118,"Haloferax volcanii","rosR","B",1,"standard",37.5,1.008
"20150716",119,"Haloferax volcanii","rosR","B",2,"standard",37.5,1.018
"20150716",120,"Haloferax volcanii","rosR","B",3,"standard",37.5,0.874
"20150716",121,"Haloferax volcanii","rosR","C",1,"standard",37.5,0.877
"20150716",122,"Haloferax volcanii","rosR","C",2,"standard",37.5,1.024
"20150716",123,"Haloferax volcanii","rosR","C",3,"standard",37.5,1.042
"20150716",124,"Haloferax volcanii","rosR","D",1,"standard",37.5,0.979
"20150716",125,"Haloferax volcanii","rosR","D",2,"standard",37.5,0.986
"20150716",126,"Haloferax volcanii","rosR","D",3,"standard",37.5,0.996
"20150716",175,"Haloferax volcanii","pyrE2","A",1,"0.667 mM paraquat",37.5,0.326
"20150716",176,"Haloferax volcanii","pyrE2","A",2,"0.667 mM paraquat",37.5,0.336
"20150716",177,"Haloferax volcanii","pyrE2","A",3,"0.667 mM paraquat",37.5,0.376
"20150716",178,"Haloferax volcanii","pyrE2","B",1,"0.667 mM paraquat",37.5,0.349
"20150716",179,"Haloferax volcanii","pyrE2","B",2,"0.667 mM paraquat",37.5,0.34
"20150716",180,"Haloferax volcanii","pyrE2","B",3,"0.667 mM paraquat",37.5,0.148
"20150716",181,"Haloferax volcanii","pyrE2","C",1,"0.667 mM paraquat",37.5,0.173
"20150716",182,"Haloferax volcanii","pyrE2","C",2,"0.667 mM paraquat",37.5,0.277
"20150716",183,"Haloferax volcanii","pyrE2","C",3,"0.667 mM paraquat",37.5,0.27
"20150716",184,"Haloferax volcanii","pyrE2","D",1,"0.667 mM paraquat",37.5,0.256
"20150716",185,"Haloferax volcanii","pyrE2","D",2,"0.667 mM paraquat",37.5,0.309
"20150716",186,"Haloferax volcanii","pyrE2","D",3,"0.667 mM paraquat",37.5,0.332
"20150716",187,"Haloferax volcanii","rosR","A",1,"0.667 mM paraquat",37.5,0.318
"20150716",188,"Haloferax volcanii","rosR","A",2,"0.667 mM paraquat",37.5,0.396
"20150716",189,"Haloferax volcanii","rosR","A",3,"0.667 mM paraquat",37.5,0.4
"20150716",190,"Haloferax volcanii","rosR","B",1,"0.667 mM paraquat",37.5,0.322
"20150716",192,"Haloferax volcanii","rosR","B",2,"0.667 mM paraquat",37.5,0.202
"20150716",193,"Haloferax volcanii","rosR","B",3,"0.667 mM paraquat",37.5,0.239
"20150716",194,"Haloferax volcanii","rosR","C",1,"0.667 mM paraquat",37.5,0.215
"20150716",195,"Haloferax volcanii","rosR","C",2,"0.667 mM paraquat",37.5,0.265
"20150716",196,"Haloferax volcanii","rosR","C",3,"0.667 mM paraquat",37.5,0.287
"20150716",197,"Haloferax volcanii","rosR","D",1,"0.667 mM paraquat",37.5,0.285
"20150716",198,"Haloferax volcanii","rosR","D",2,"0.667 mM paraquat",37.5,0.258
"20150716",199,"Haloferax volcanii","rosR","D",3,"0.667 mM paraquat",37.5,0.165
"20150716",102,"Haloferax volcanii","pyrE2","A",1,"standard",38,0.922
"20150716",103,"Haloferax volcanii","pyrE2","A",2,"standard",38,0.99
"20150716",104,"Haloferax volcanii","pyrE2","A",3,"standard",38,0.931
"20150716",105,"Haloferax volcanii","pyrE2","B",1,"standard",38,0.989
"20150716",106,"Haloferax volcanii","pyrE2","B",2,"standard",38,0.986
"20150716",107,"Haloferax volcanii","pyrE2","B",3,"standard",38,0.994
"20150716",108,"Haloferax volcanii","pyrE2","C",1,"standard",38,0.952
"20150716",109,"Haloferax volcanii","pyrE2","C",2,"standard",38,0.965
"20150716",111,"Haloferax volcanii","pyrE2","C",3,"standard",38,1.001
"20150716",112,"Haloferax volcanii","pyrE2","D",1,"standard",38,1.065
"20150716",113,"Haloferax volcanii","pyrE2","D",2,"standard",38,1.041
"20150716",114,"Haloferax volcanii","pyrE2","D",3,"standard",38,1.062
"20150716",115,"Haloferax volcanii","rosR","A",1,"standard",38,1.018
"20150716",116,"Haloferax volcanii","rosR","A",2,"standard",38,1.025
"20150716",117,"Haloferax volcanii","rosR","A",3,"standard",38,1.053
"20150716",118,"Haloferax volcanii","rosR","B",1,"standard",38,1.033
"20150716",119,"Haloferax volcanii","rosR","B",2,"standard",38,1.05
"20150716",120,"Haloferax volcanii","rosR","B",3,"standard",38,0.871
"20150716",121,"Haloferax volcanii","rosR","C",1,"standard",38,0.919
"20150716",122,"Haloferax volcanii","rosR","C",2,"standard",38,1.053
"20150716",123,"Haloferax volcanii","rosR","C",3,"standard",38,1.066
"20150716",124,"Haloferax volcanii","rosR","D",1,"standard",38,1.012
"20150716",125,"Haloferax volcanii","rosR","D",2,"standard",38,1.014
"20150716",126,"Haloferax volcanii","rosR","D",3,"standard",38,1.02
"20150716",175,"Haloferax volcanii","pyrE2","A",1,"0.667 mM paraquat",38,0.326
"20150716",176,"Haloferax volcanii","pyrE2","A",2,"0.667 mM paraquat",38,0.334
"20150716",177,"Haloferax volcanii","pyrE2","A",3,"0.667 mM paraquat",38,0.379
"20150716",178,"Haloferax volcanii","pyrE2","B",1,"0.667 mM paraquat",38,0.352
"20150716",179,"Haloferax volcanii","pyrE2","B",2,"0.667 mM paraquat",38,0.341
"20150716",180,"Haloferax volcanii","pyrE2","B",3,"0.667 mM paraquat",38,0.16
"20150716",181,"Haloferax volcanii","pyrE2","C",1,"0.667 mM paraquat",38,0.178
"20150716",182,"Haloferax volcanii","pyrE2","C",2,"0.667 mM paraquat",38,0.3
"20150716",183,"Haloferax volcanii","pyrE2","C",3,"0.667 mM paraquat",38,0.295
"20150716",184,"Haloferax volcanii","pyrE2","D",1,"0.667 mM paraquat",38,0.273
"20150716",185,"Haloferax volcanii","pyrE2","D",2,"0.667 mM paraquat",38,0.335
"20150716",186,"Haloferax volcanii","pyrE2","D",3,"0.667 mM paraquat",38,0.34
"20150716",187,"Haloferax volcanii","rosR","A",1,"0.667 mM paraquat",38,0.336
"20150716",188,"Haloferax volcanii","rosR","A",2,"0.667 mM paraquat",38,0.4
"20150716",189,"Haloferax volcanii","rosR","A",3,"0.667 mM paraquat",38,0.408
"20150716",190,"Haloferax volcanii","rosR","B",1,"0.667 mM paraquat",38,0.341
"20150716",192,"Haloferax volcanii","rosR","B",2,"0.667 mM paraquat",38,0.208
"20150716",193,"Haloferax volcanii","rosR","B",3,"0.667 mM paraquat",38,0.268
"20150716",194,"Haloferax volcanii","rosR","C",1,"0.667 mM paraquat",38,0.257
"20150716",195,"Haloferax volcanii","rosR","C",2,"0.667 mM paraquat",38,0.298
"20150716",196,"Haloferax volcanii","rosR","C",3,"0.667 mM paraquat",38,0.313
"20150716",197,"Haloferax volcanii","rosR","D",1,"0.667 mM paraquat",38,0.316
"20150716",198,"Haloferax volcanii","rosR","D",2,"0.667 mM paraquat",38,0.26
"20150716",199,"Haloferax volcanii","rosR","D",3,"0.667 mM paraquat",38,0.168
"20150716",102,"Haloferax volcanii","pyrE2","A",1,"standard",38.5,0.929
"20150716",103,"Haloferax volcanii","pyrE2","A",2,"standard",38.5,0.995
"20150716",104,"Haloferax volcanii","pyrE2","A",3,"standard",38.5,0.932
"20150716",105,"Haloferax volcanii","pyrE2","B",1,"standard",38.5,0.986
"20150716",106,"Haloferax volcanii","pyrE2","B",2,"standard",38.5,0.983
"20150716",107,"Haloferax volcanii","pyrE2","B",3,"standard",38.5,0.984
"20150716",108,"Haloferax volcanii","pyrE2","C",1,"standard",38.5,0.947
"20150716",109,"Haloferax volcanii","pyrE2","C",2,"standard",38.5,0.968
"20150716",111,"Haloferax volcanii","pyrE2","C",3,"standard",38.5,0.994
"20150716",112,"Haloferax volcanii","pyrE2","D",1,"standard",38.5,1.062
"20150716",113,"Haloferax volcanii","pyrE2","D",2,"standard",38.5,1.037
"20150716",114,"Haloferax volcanii","pyrE2","D",3,"standard",38.5,1.057
"20150716",115,"Haloferax volcanii","rosR","A",1,"standard",38.5,1.012
"20150716",116,"Haloferax volcanii","rosR","A",2,"standard",38.5,1.017
"20150716",117,"Haloferax volcanii","rosR","A",3,"standard",38.5,1.045
"20150716",118,"Haloferax volcanii","rosR","B",1,"standard",38.5,1.03
"20150716",119,"Haloferax volcanii","rosR","B",2,"standard",38.5,1.043
"20150716",120,"Haloferax volcanii","rosR","B",3,"standard",38.5,0.883
"20150716",121,"Haloferax volcanii","rosR","C",1,"standard",38.5,0.917
"20150716",122,"Haloferax volcanii","rosR","C",2,"standard",38.5,1.051
"20150716",123,"Haloferax volcanii","rosR","C",3,"standard",38.5,1.064
"20150716",124,"Haloferax volcanii","rosR","D",1,"standard",38.5,1.005
"20150716",125,"Haloferax volcanii","rosR","D",2,"standard",38.5,1.008
"20150716",126,"Haloferax volcanii","rosR","D",3,"standard",38.5,1.017
"20150716",175,"Haloferax volcanii","pyrE2","A",1,"0.667 mM paraquat",38.5,0.333
"20150716",176,"Haloferax volcanii","pyrE2","A",2,"0.667 mM paraquat",38.5,0.339
"20150716",177,"Haloferax volcanii","pyrE2","A",3,"0.667 mM paraquat",38.5,0.373
"20150716",178,"Haloferax volcanii","pyrE2","B",1,"0.667 mM paraquat",38.5,0.345
"20150716",179,"Haloferax volcanii","pyrE2","B",2,"0.667 mM paraquat",38.5,0.339
"20150716",180,"Haloferax volcanii","pyrE2","B",3,"0.667 mM paraquat",38.5,0.149
"20150716",181,"Haloferax volcanii","pyrE2","C",1,"0.667 mM paraquat",38.5,0.169
"20150716",182,"Haloferax volcanii","pyrE2","C",2,"0.667 mM paraquat",38.5,0.287
"20150716",183,"Haloferax volcanii","pyrE2","C",3,"0.667 mM paraquat",38.5,0.287
"20150716",184,"Haloferax volcanii","pyrE2","D",1,"0.667 mM paraquat",38.5,0.271
"20150716",185,"Haloferax volcanii","pyrE2","D",2,"0.667 mM paraquat",38.5,0.324
"20150716",186,"Haloferax volcanii","pyrE2","D",3,"0.667 mM paraquat",38.5,0.327
"20150716",187,"Haloferax volcanii","rosR","A",1,"0.667 mM paraquat",38.5,0.339
"20150716",188,"Haloferax volcanii","rosR","A",2,"0.667 mM paraquat",38.5,0.407
"20150716",189,"Haloferax volcanii","rosR","A",3,"0.667 mM paraquat",38.5,0.411
"20150716",190,"Haloferax volcanii","rosR","B",1,"0.667 mM paraquat",38.5,0.345
"20150716",192,"Haloferax volcanii","rosR","B",2,"0.667 mM paraquat",38.5,0.198
"20150716",193,"Haloferax volcanii","rosR","B",3,"0.667 mM paraquat",38.5,0.268
"20150716",194,"Haloferax volcanii","rosR","C",1,"0.667 mM paraquat",38.5,0.257
"20150716",195,"Haloferax volcanii","rosR","C",2,"0.667 mM paraquat",38.5,0.296
"20150716",196,"Haloferax volcanii","rosR","C",3,"0.667 mM paraquat",38.5,0.311
"20150716",197,"Haloferax volcanii","rosR","D",1,"0.667 mM paraquat",38.5,0.321
"20150716",198,"Haloferax volcanii","rosR","D",2,"0.667 mM paraquat",38.5,0.244
"20150716",199,"Haloferax volcanii","rosR","D",3,"0.667 mM paraquat",38.5,0.161
"20150716",102,"Haloferax volcanii","pyrE2","A",1,"standard",39,0.93
"20150716",103,"Haloferax volcanii","pyrE2","A",2,"standard",39,1.001
"20150716",104,"Haloferax volcanii","pyrE2","A",3,"standard",39,0.952
"20150716",105,"Haloferax volcanii","pyrE2","B",1,"standard",39,0.991
"20150716",106,"Haloferax volcanii","pyrE2","B",2,"standard",39,0.996
"20150716",107,"Haloferax volcanii","pyrE2","B",3,"standard",39,0.995
"20150716",108,"Haloferax volcanii","pyrE2","C",1,"standard",39,0.959
"20150716",109,"Haloferax volcanii","pyrE2","C",2,"standard",39,0.973
"20150716",111,"Haloferax volcanii","pyrE2","C",3,"standard",39,0.996
"20150716",112,"Haloferax volcanii","pyrE2","D",1,"standard",39,1.068
"20150716",113,"Haloferax volcanii","pyrE2","D",2,"standard",39,1.042
"20150716",114,"Haloferax volcanii","pyrE2","D",3,"standard",39,1.061
"20150716",115,"Haloferax volcanii","rosR","A",1,"standard",39,1.016
"20150716",116,"Haloferax volcanii","rosR","A",2,"standard",39,1.018
"20150716",117,"Haloferax volcanii","rosR","A",3,"standard",39,1.052
"20150716",118,"Haloferax volcanii","rosR","B",1,"standard",39,1.034
"20150716",119,"Haloferax volcanii","rosR","B",2,"standard",39,1.044
"20150716",120,"Haloferax volcanii","rosR","B",3,"standard",39,0.896
"20150716",121,"Haloferax volcanii","rosR","C",1,"standard",39,0.87
"20150716",122,"Haloferax volcanii","rosR","C",2,"standard",39,1.044
"20150716",123,"Haloferax volcanii","rosR","C",3,"standard",39,1.064
"20150716",124,"Haloferax volcanii","rosR","D",1,"standard",39,1.005
"20150716",125,"Haloferax volcanii","rosR","D",2,"standard",39,1.007
"20150716",126,"Haloferax volcanii","rosR","D",3,"standard",39,1.014
"20150716",175,"Haloferax volcanii","pyrE2","A",1,"0.667 mM paraquat",39,0.329
"20150716",176,"Haloferax volcanii","pyrE2","A",2,"0.667 mM paraquat",39,0.336
"20150716",177,"Haloferax volcanii","pyrE2","A",3,"0.667 mM paraquat",39,0.377
"20150716",178,"Haloferax volcanii","pyrE2","B",1,"0.667 mM paraquat",39,0.349
"20150716",179,"Haloferax volcanii","pyrE2","B",2,"0.667 mM paraquat",39,0.344
"20150716",180,"Haloferax volcanii","pyrE2","B",3,"0.667 mM paraquat",39,0.142
"20150716",181,"Haloferax volcanii","pyrE2","C",1,"0.667 mM paraquat",39,0.168
"20150716",182,"Haloferax volcanii","pyrE2","C",2,"0.667 mM paraquat",39,0.273
"20150716",183,"Haloferax volcanii","pyrE2","C",3,"0.667 mM paraquat",39,0.274
"20150716",184,"Haloferax volcanii","pyrE2","D",1,"0.667 mM paraquat",39,0.269
"20150716",185,"Haloferax volcanii","pyrE2","D",2,"0.667 mM paraquat",39,0.31
"20150716",186,"Haloferax volcanii","pyrE2","D",3,"0.667 mM paraquat",39,0.319
"20150716",187,"Haloferax volcanii","rosR","A",1,"0.667 mM paraquat",39,0.33
"20150716",188,"Haloferax volcanii","rosR","A",2,"0.667 mM paraquat",39,0.408
"20150716",189,"Haloferax volcanii","rosR","A",3,"0.667 mM paraquat",39,0.409
"20150716",190,"Haloferax volcanii","rosR","B",1,"0.667 mM paraquat",39,0.343
"20150716",192,"Haloferax volcanii","rosR","B",2,"0.667 mM paraquat",39,0.198
"20150716",193,"Haloferax volcanii","rosR","B",3,"0.667 mM paraquat",39,0.263
"20150716",194,"Haloferax volcanii","rosR","C",1,"0.667 mM paraquat",39,0.233
"20150716",195,"Haloferax volcanii","rosR","C",2,"0.667 mM paraquat",39,0.29
"20150716",196,"Haloferax volcanii","rosR","C",3,"0.667 mM paraquat",39,0.298
"20150716",197,"Haloferax volcanii","rosR","D",1,"0.667 mM paraquat",39,0.313
"20150716",198,"Haloferax volcanii","rosR","D",2,"0.667 mM paraquat",39,0.257
"20150716",199,"Haloferax volcanii","rosR","D",3,"0.667 mM paraquat",39,0.163
"20150716",102,"Haloferax volcanii","pyrE2","A",1,"standard",39.5,0.919
"20150716",103,"Haloferax volcanii","pyrE2","A",2,"standard",39.5,0.978
"20150716",104,"Haloferax volcanii","pyrE2","A",3,"standard",39.5,0.947
"20150716",105,"Haloferax volcanii","pyrE2","B",1,"standard",39.5,0.981
"20150716",106,"Haloferax volcanii","pyrE2","B",2,"standard",39.5,0.983
"20150716",107,"Haloferax volcanii","pyrE2","B",3,"standard",39.5,0.989
"20150716",108,"Haloferax volcanii","pyrE2","C",1,"standard",39.5,0.946
"20150716",109,"Haloferax volcanii","pyrE2","C",2,"standard",39.5,0.962
"20150716",111,"Haloferax volcanii","pyrE2","C",3,"standard",39.5,0.998
"20150716",112,"Haloferax volcanii","pyrE2","D",1,"standard",39.5,1.058
"20150716",113,"Haloferax volcanii","pyrE2","D",2,"standard",39.5,1.023
"20150716",114,"Haloferax volcanii","pyrE2","D",3,"standard",39.5,1.042
"20150716",115,"Haloferax volcanii","rosR","A",1,"standard",39.5,0.996
"20150716",116,"Haloferax volcanii","rosR","A",2,"standard",39.5,0.99
"20150716",117,"Haloferax volcanii","rosR","A",3,"standard",39.5,1.031
"20150716",118,"Haloferax volcanii","rosR","B",1,"standard",39.5,1.014
"20150716",119,"Haloferax volcanii","rosR","B",2,"standard",39.5,1.041
"20150716",120,"Haloferax volcanii","rosR","B",3,"standard",39.5,0.886
"20150716",121,"Haloferax volcanii","rosR","C",1,"standard",39.5,0.92
"20150716",122,"Haloferax volcanii","rosR","C",2,"standard",39.5,1.052
"20150716",123,"Haloferax volcanii","rosR","C",3,"standard",39.5,1.052
"20150716",124,"Haloferax volcanii","rosR","D",1,"standard",39.5,0.983
"20150716",125,"Haloferax volcanii","rosR","D",2,"standard",39.5,0.991
"20150716",126,"Haloferax volcanii","rosR","D",3,"standard",39.5,0.995
"20150716",175,"Haloferax volcanii","pyrE2","A",1,"0.667 mM paraquat",39.5,0.337
"20150716",176,"Haloferax volcanii","pyrE2","A",2,"0.667 mM paraquat",39.5,0.341
"20150716",177,"Haloferax volcanii","pyrE2","A",3,"0.667 mM paraquat",39.5,0.388
"20150716",178,"Haloferax volcanii","pyrE2","B",1,"0.667 mM paraquat",39.5,0.359
"20150716",179,"Haloferax volcanii","pyrE2","B",2,"0.667 mM paraquat",39.5,0.347
"20150716",180,"Haloferax volcanii","pyrE2","B",3,"0.667 mM paraquat",39.5,0.146
"20150716",181,"Haloferax volcanii","pyrE2","C",1,"0.667 mM paraquat",39.5,0.166
"20150716",182,"Haloferax volcanii","pyrE2","C",2,"0.667 mM paraquat",39.5,0.277
"20150716",183,"Haloferax volcanii","pyrE2","C",3,"0.667 mM paraquat",39.5,0.275
"20150716",184,"Haloferax volcanii","pyrE2","D",1,"0.667 mM paraquat",39.5,0.277
"20150716",185,"Haloferax volcanii","pyrE2","D",2,"0.667 mM paraquat",39.5,0.312
"20150716",186,"Haloferax volcanii","pyrE2","D",3,"0.667 mM paraquat",39.5,0.318
"20150716",187,"Haloferax volcanii","rosR","A",1,"0.667 mM paraquat",39.5,0.339
"20150716",188,"Haloferax volcanii","rosR","A",2,"0.667 mM paraquat",39.5,0.406
"20150716",189,"Haloferax volcanii","rosR","A",3,"0.667 mM paraquat",39.5,0.408
"20150716",190,"Haloferax volcanii","rosR","B",1,"0.667 mM paraquat",39.5,0.344
"20150716",192,"Haloferax volcanii","rosR","B",2,"0.667 mM paraquat",39.5,0.199
"20150716",193,"Haloferax volcanii","rosR","B",3,"0.667 mM paraquat",39.5,0.262
"20150716",194,"Haloferax volcanii","rosR","C",1,"0.667 mM paraquat",39.5,0.245
"20150716",195,"Haloferax volcanii","rosR","C",2,"0.667 mM paraquat",39.5,0.282
"20150716",196,"Haloferax volcanii","rosR","C",3,"0.667 mM paraquat",39.5,0.292
"20150716",197,"Haloferax volcanii","rosR","D",1,"0.667 mM paraquat",39.5,0.298
"20150716",198,"Haloferax volcanii","rosR","D",2,"0.667 mM paraquat",39.5,0.241
"20150716",199,"Haloferax volcanii","rosR","D",3,"0.667 mM paraquat",39.5,0.161
"20150716",102,"Haloferax volcanii","pyrE2","A",1,"standard",40,0.919
"20150716",103,"Haloferax volcanii","pyrE2","A",2,"standard",40,0.977
"20150716",104,"Haloferax volcanii","pyrE2","A",3,"standard",40,0.937
"20150716",105,"Haloferax volcanii","pyrE2","B",1,"standard",40,0.985
"20150716",106,"Haloferax volcanii","pyrE2","B",2,"standard",40,0.992
"20150716",107,"Haloferax volcanii","pyrE2","B",3,"standard",40,0.997
"20150716",108,"Haloferax volcanii","pyrE2","C",1,"standard",40,0.965
"20150716",109,"Haloferax volcanii","pyrE2","C",2,"standard",40,0.983
"20150716",111,"Haloferax volcanii","pyrE2","C",3,"standard",40,0.985
