"Experiment","Well","Species","Strain","Biological_replicate","Technical_replicate","Condition","Time","OD"
"20150919",112,"Haloferax mediterranei","pyrE2","D",1,"standard",13.5,0.53
"20150919",113,"Haloferax mediterranei","pyrE2","D",2,"standard",13.5,0.549
"20150919",114,"Haloferax mediterranei","pyrE2","D",3,"standard",13.5,0.572
"20150919",115,"Haloferax mediterranei","rosR","A",1,"standard",13.5,0.525
"20150919",116,"Haloferax mediterranei","rosR","A",2,"standard",13.5,0.535
"20150919",117,"Haloferax mediterranei","rosR","A",3,"standard",13.5,0.551
"20150919",118,"Haloferax mediterranei","rosR","B",1,"standard",13.5,0.543
"20150919",119,"Haloferax mediterranei","rosR","B",2,"standard",13.5,0.551
"20150919",120,"Haloferax mediterranei","rosR","B",3,"standard",13.5,0.361
"20150919",121,"Haloferax mediterranei","rosR","C",1,"standard",13.5,0.366
"20150919",122,"Haloferax mediterranei","rosR","C",2,"standard",13.5,0.475
"20150919",123,"Haloferax mediterranei","rosR","C",3,"standard",13.5,0.471
"20150919",124,"Haloferax mediterranei","rosR","D",1,"standard",13.5,0.468
"20150919",125,"Haloferax mediterranei","rosR","D",2,"standard",13.5,0.492
"20150919",126,"Haloferax mediterranei","rosR","D",3,"standard",13.5,0.499
"20150919",102,"Haloferax mediterranei","pyrE2","A",1,"standard",14,0.504
"20150919",103,"Haloferax mediterranei","pyrE2","A",2,"standard",14,0.56
"20150919",104,"Haloferax mediterranei","pyrE2","A",3,"standard",14,0.548
"20150919",105,"Haloferax mediterranei","pyrE2","B",1,"standard",14,0.518
"20150919",106,"Haloferax mediterranei","pyrE2","B",2,"standard",14,0.518
"20150919",107,"Haloferax mediterranei","pyrE2","B",3,"standard",14,0.549
"20150919",108,"Haloferax mediterranei","pyrE2","C",1,"standard",14,0.506
"20150919",109,"Haloferax mediterranei","pyrE2","C",2,"standard",14,0.513
"20150919",111,"Haloferax mediterranei","pyrE2","C",3,"standard",14,0.515
"20150919",112,"Haloferax mediterranei","pyrE2","D",1,"standard",14,0.565
"20150919",113,"Haloferax mediterranei","pyrE2","D",2,"standard",14,0.581
"20150919",114,"Haloferax mediterranei","pyrE2","D",3,"standard",14,0.602
"20150919",115,"Haloferax mediterranei","rosR","A",1,"standard",14,0.547
"20150919",116,"Haloferax mediterranei","rosR","A",2,"standard",14,0.563
"20150919",117,"Haloferax mediterranei","rosR","A",3,"standard",14,0.583
"20150919",118,"Haloferax mediterranei","rosR","B",1,"standard",14,0.574
"20150919",119,"Haloferax mediterranei","rosR","B",2,"standard",14,0.584
"20150919",120,"Haloferax mediterranei","rosR","B",3,"standard",14,0.383
"20150919",121,"Haloferax mediterranei","rosR","C",1,"standard",14,0.376
"20150919",122,"Haloferax mediterranei","rosR","C",2,"standard",14,0.506
"20150919",123,"Haloferax mediterranei","rosR","C",3,"standard",14,0.502
"20150919",124,"Haloferax mediterranei","rosR","D",1,"standard",14,0.49
"20150919",125,"Haloferax mediterranei","rosR","D",2,"standard",14,0.514
"20150919",126,"Haloferax mediterranei","rosR","D",3,"standard",14,0.52
"20150919",102,"Haloferax mediterranei","pyrE2","A",1,"standard",14.5,0.538
"20150919",103,"Haloferax mediterranei","pyrE2","A",2,"standard",14.5,0.603
"20150919",104,"Haloferax mediterranei","pyrE2","A",3,"standard",14.5,0.577
"20150919",105,"Haloferax mediterranei","pyrE2","B",1,"standard",14.5,0.554
"20150919",106,"Haloferax mediterranei","pyrE2","B",2,"standard",14.5,0.539
"20150919",107,"Haloferax mediterranei","pyrE2","B",3,"standard",14.5,0.564
"20150919",108,"Haloferax mediterranei","pyrE2","C",1,"standard",14.5,0.522
"20150919",109,"Haloferax mediterranei","pyrE2","C",2,"standard",14.5,0.528
"20150919",111,"Haloferax mediterranei","pyrE2","C",3,"standard",14.5,0.519
"20150919",112,"Haloferax mediterranei","pyrE2","D",1,"standard",14.5,0.593
"20150919",113,"Haloferax mediterranei","pyrE2","D",2,"standard",14.5,0.601
"20150919",114,"Haloferax mediterranei","pyrE2","D",3,"standard",14.5,0.628
"20150919",115,"Haloferax mediterranei","rosR","A",1,"standard",14.5,0.584
"20150919",116,"Haloferax mediterranei","rosR","A",2,"standard",14.5,0.601
"20150919",117,"Haloferax mediterranei","rosR","A",3,"standard",14.5,0.616
"20150919",118,"Haloferax mediterranei","rosR","B",1,"standard",14.5,0.61
"20150919",119,"Haloferax mediterranei","rosR","B",2,"standard",14.5,0.614
"20150919",120,"Haloferax mediterranei","rosR","B",3,"standard",14.5,0.398
"20150919",121,"Haloferax mediterranei","rosR","C",1,"standard",14.5,0.396
"20150919",122,"Haloferax mediterranei","rosR","C",2,"standard",14.5,0.52
"20150919",123,"Haloferax mediterranei","rosR","C",3,"standard",14.5,0.525
"20150919",124,"Haloferax mediterranei","rosR","D",1,"standard",14.5,0.53
"20150919",125,"Haloferax mediterranei","rosR","D",2,"standard",14.5,0.564
"20150919",126,"Haloferax mediterranei","rosR","D",3,"standard",14.5,0.568
"20150919",102,"Haloferax mediterranei","pyrE2","A",1,"standard",15,0.594
"20150919",103,"Haloferax mediterranei","pyrE2","A",2,"standard",15,0.661
"20150919",104,"Haloferax mediterranei","pyrE2","A",3,"standard",15,0.641
"20150919",105,"Haloferax mediterranei","pyrE2","B",1,"standard",15,0.598
"20150919",106,"Haloferax mediterranei","pyrE2","B",2,"standard",15,0.594
"20150919",107,"Haloferax mediterranei","pyrE2","B",3,"standard",15,0.609
"20150919",108,"Haloferax mediterranei","pyrE2","C",1,"standard",15,0.553
"20150919",109,"Haloferax mediterranei","pyrE2","C",2,"standard",15,0.545
"20150919",111,"Haloferax mediterranei","pyrE2","C",3,"standard",15,0.627
"20150919",112,"Haloferax mediterranei","pyrE2","D",1,"standard",15,0.654
"20150919",113,"Haloferax mediterranei","pyrE2","D",2,"standard",15,0.66
"20150919",114,"Haloferax mediterranei","pyrE2","D",3,"standard",15,0.687
"20150919",115,"Haloferax mediterranei","rosR","A",1,"standard",15,0.623
"20150919",116,"Haloferax mediterranei","rosR","A",2,"standard",15,0.64
"20150919",117,"Haloferax mediterranei","rosR","A",3,"standard",15,0.639
"20150919",118,"Haloferax mediterranei","rosR","B",1,"standard",15,0.635
"20150919",119,"Haloferax mediterranei","rosR","B",2,"standard",15,0.633
"20150919",120,"Haloferax mediterranei","rosR","B",3,"standard",15,0.403
"20150919",121,"Haloferax mediterranei","rosR","C",1,"standard",15,0.419
"20150919",122,"Haloferax mediterranei","rosR","C",2,"standard",15,0.567
"20150919",123,"Haloferax mediterranei","rosR","C",3,"standard",15,0.576
"20150919",124,"Haloferax mediterranei","rosR","D",1,"standard",15,0.579
"20150919",125,"Haloferax mediterranei","rosR","D",2,"standard",15,0.598
"20150919",126,"Haloferax mediterranei","rosR","D",3,"standard",15,0.602
"20150919",102,"Haloferax mediterranei","pyrE2","A",1,"standard",15.5,0.579
"20150919",103,"Haloferax mediterranei","pyrE2","A",2,"standard",15.5,0.65
"20150919",104,"Haloferax mediterranei","pyrE2","A",3,"standard",15.5,0.643
"20150919",105,"Haloferax mediterranei","pyrE2","B",1,"standard",15.5,0.627
"20150919",106,"Haloferax mediterranei","pyrE2","B",2,"standard",15.5,0.624
"20150919",107,"Haloferax mediterranei","pyrE2","B",3,"standard",15.5,0.651
"20150919",108,"Haloferax mediterranei","pyrE2","C",1,"standard",15.5,0.596
"20150919",109,"Haloferax mediterranei","pyrE2","C",2,"standard",15.5,0.589
"20150919",111,"Haloferax mediterranei","pyrE2","C",3,"standard",15.5,0.591
"20150919",112,"Haloferax mediterranei","pyrE2","D",1,"standard",15.5,0.684
"20150919",113,"Haloferax mediterranei","pyrE2","D",2,"standard",15.5,0.705
"20150919",114,"Haloferax mediterranei","pyrE2","D",3,"standard",15.5,0.726
"20150919",115,"Haloferax mediterranei","rosR","A",1,"standard",15.5,0.661
"20150919",116,"Haloferax mediterranei","rosR","A",2,"standard",15.5,0.685
"20150919",117,"Haloferax mediterranei","rosR","A",3,"standard",15.5,0.686
"20150919",118,"Haloferax mediterranei","rosR","B",1,"standard",15.5,0.671
"20150919",119,"Haloferax mediterranei","rosR","B",2,"standard",15.5,0.657
"20150919",120,"Haloferax mediterranei","rosR","B",3,"standard",15.5,0.445
"20150919",121,"Haloferax mediterranei","rosR","C",1,"standard",15.5,0.418
"20150919",122,"Haloferax mediterranei","rosR","C",2,"standard",15.5,0.588
"20150919",123,"Haloferax mediterranei","rosR","C",3,"standard",15.5,0.601
"20150919",124,"Haloferax mediterranei","rosR","D",1,"standard",15.5,0.611
"20150919",125,"Haloferax mediterranei","rosR","D",2,"standard",15.5,0.634
"20150919",126,"Haloferax mediterranei","rosR","D",3,"standard",15.5,0.639
"20150919",102,"Haloferax mediterranei","pyrE2","A",1,"standard",16,0.633
"20150919",103,"Haloferax mediterranei","pyrE2","A",2,"standard",16,0.69
"20150919",104,"Haloferax mediterranei","pyrE2","A",3,"standard",16,0.673
"20150919",105,"Haloferax mediterranei","pyrE2","B",1,"standard",16,0.65
"20150919",106,"Haloferax mediterranei","pyrE2","B",2,"standard",16,0.65
"20150919",107,"Haloferax mediterranei","pyrE2","B",3,"standard",16,0.674
"20150919",108,"Haloferax mediterranei","pyrE2","C",1,"standard",16,0.625
"20150919",109,"Haloferax mediterranei","pyrE2","C",2,"standard",16,0.623
"20150919",111,"Haloferax mediterranei","pyrE2","C",3,"standard",16,0.635
"20150919",112,"Haloferax mediterranei","pyrE2","D",1,"standard",16,0.694
"20150919",113,"Haloferax mediterranei","pyrE2","D",2,"standard",16,0.702
"20150919",114,"Haloferax mediterranei","pyrE2","D",3,"standard",16,0.726
"20150919",115,"Haloferax mediterranei","rosR","A",1,"standard",16,0.676
"20150919",116,"Haloferax mediterranei","rosR","A",2,"standard",16,0.705
"20150919",117,"Haloferax mediterranei","rosR","A",3,"standard",16,0.707
"20150919",118,"Haloferax mediterranei","rosR","B",1,"standard",16,0.695
"20150919",119,"Haloferax mediterranei","rosR","B",2,"standard",16,0.695
"20150919",120,"Haloferax mediterranei","rosR","B",3,"standard",16,0.474
"20150919",121,"Haloferax mediterranei","rosR","C",1,"standard",16,0.463
"20150919",122,"Haloferax mediterranei","rosR","C",2,"standard",16,0.616
"20150919",123,"Haloferax mediterranei","rosR","C",3,"standard",16,0.628
"20150919",124,"Haloferax mediterranei","rosR","D",1,"standard",16,0.622
"20150919",125,"Haloferax mediterranei","rosR","D",2,"standard",16,0.642
"20150919",126,"Haloferax mediterranei","rosR","D",3,"standard",16,0.648
"20150919",102,"Haloferax mediterranei","pyrE2","A",1,"standard",16.5,0.644
"20150919",103,"Haloferax mediterranei","pyrE2","A",2,"standard",16.5,0.713
"20150919",104,"Haloferax mediterranei","pyrE2","A",3,"standard",16.5,0.696
"20150919",105,"Haloferax mediterranei","pyrE2","B",1,"standard",16.5,0.672
"20150919",106,"Haloferax mediterranei","pyrE2","B",2,"standard",16.5,0.666
"20150919",107,"Haloferax mediterranei","pyrE2","B",3,"standard",16.5,0.671
"20150919",108,"Haloferax mediterranei","pyrE2","C",1,"standard",16.5,0.621
"20150919",109,"Haloferax mediterranei","pyrE2","C",2,"standard",16.5,0.62
"20150919",111,"Haloferax mediterranei","pyrE2","C",3,"standard",16.5,0.645
"20150919",112,"Haloferax mediterranei","pyrE2","D",1,"standard",16.5,0.695
"20150919",113,"Haloferax mediterranei","pyrE2","D",2,"standard",16.5,0.689
"20150919",114,"Haloferax mediterranei","pyrE2","D",3,"standard",16.5,0.718
"20150919",115,"Haloferax mediterranei","rosR","A",1,"standard",16.5,0.689
"20150919",116,"Haloferax mediterranei","rosR","A",2,"standard",16.5,0.718
"20150919",117,"Haloferax mediterranei","rosR","A",3,"standard",16.5,0.717
"20150919",118,"Haloferax mediterranei","rosR","B",1,"standard",16.5,0.712
"20150919",119,"Haloferax mediterranei","rosR","B",2,"standard",16.5,0.71
"20150919",120,"Haloferax mediterranei","rosR","B",3,"standard",16.5,0.487
"20150919",121,"Haloferax mediterranei","rosR","C",1,"standard",16.5,0.482
"20150919",122,"Haloferax mediterranei","rosR","C",2,"standard",16.5,0.621
"20150919",123,"Haloferax mediterranei","rosR","C",3,"standard",16.5,0.642
"20150919",124,"Haloferax mediterranei","rosR","D",1,"standard",16.5,0.654
"20150919",125,"Haloferax mediterranei","rosR","D",2,"standard",16.5,0.682
"20150919",126,"Haloferax mediterranei","rosR","D",3,"standard",16.5,0.678
"20150919",102,"Haloferax mediterranei","pyrE2","A",1,"standard",17,0.628
"20150919",103,"Haloferax mediterranei","pyrE2","A",2,"standard",17,0.684
"20150919",104,"Haloferax mediterranei","pyrE2","A",3,"standard",17,0.674
"20150919",105,"Haloferax mediterranei","pyrE2","B",1,"standard",17,0.653
"20150919",106,"Haloferax mediterranei","pyrE2","B",2,"standard",17,0.67
"20150919",107,"Haloferax mediterranei","pyrE2","B",3,"standard",17,0.68
"20150919",108,"Haloferax mediterranei","pyrE2","C",1,"standard",17,0.65
"20150919",109,"Haloferax mediterranei","pyrE2","C",2,"standard",17,0.65
"20150919",111,"Haloferax mediterranei","pyrE2","C",3,"standard",17,0.648
"20150919",112,"Haloferax mediterranei","pyrE2","D",1,"standard",17,0.676
"20150919",113,"Haloferax mediterranei","pyrE2","D",2,"standard",17,0.685
"20150919",114,"Haloferax mediterranei","pyrE2","D",3,"standard",17,0.724
"20150919",115,"Haloferax mediterranei","rosR","A",1,"standard",17,0.701
"20150919",116,"Haloferax mediterranei","rosR","A",2,"standard",17,0.723
"20150919",117,"Haloferax mediterranei","rosR","A",3,"standard",17,0.726
"20150919",118,"Haloferax mediterranei","rosR","B",1,"standard",17,0.726
"20150919",119,"Haloferax mediterranei","rosR","B",2,"standard",17,0.731
"20150919",120,"Haloferax mediterranei","rosR","B",3,"standard",17,0.501
"20150919",121,"Haloferax mediterranei","rosR","C",1,"standard",17,0.504
"20150919",122,"Haloferax mediterranei","rosR","C",2,"standard",17,0.629
"20150919",123,"Haloferax mediterranei","rosR","C",3,"standard",17,0.65
"20150919",124,"Haloferax mediterranei","rosR","D",1,"standard",17,0.649
"20150919",125,"Haloferax mediterranei","rosR","D",2,"standard",17,0.671
"20150919",126,"Haloferax mediterranei","rosR","D",3,"standard",17,0.679
"20150919",102,"Haloferax mediterranei","pyrE2","A",1,"standard",17.5,0.643
"20150919",103,"Haloferax mediterranei","pyrE2","A",2,"standard",17.5,0.679
"20150919",104,"Haloferax mediterranei","pyrE2","A",3,"standard",17.5,0.664
"20150919",105,"Haloferax mediterranei","pyrE2","B",1,"standard",17.5,0.68
"20150919",106,"Haloferax mediterranei","pyrE2","B",2,"standard",17.5,0.689
"20150919",107,"Haloferax mediterranei","pyrE2","B",3,"standard",17.5,0.702
"20150919",108,"Haloferax mediterranei","pyrE2","C",1,"standard",17.5,0.674
"20150919",109,"Haloferax mediterranei","pyrE2","C",2,"standard",17.5,0.665
"20150919",111,"Haloferax mediterranei","pyrE2","C",3,"standard",17.5,0.626
"20150919",112,"Haloferax mediterranei","pyrE2","D",1,"standard",17.5,0.694
"20150919",113,"Haloferax mediterranei","pyrE2","D",2,"standard",17.5,0.692
"20150919",114,"Haloferax mediterranei","pyrE2","D",3,"standard",17.5,0.727
"20150919",115,"Haloferax mediterranei","rosR","A",1,"standard",17.5,0.721
"20150919",116,"Haloferax mediterranei","rosR","A",2,"standard",17.5,0.752
"20150919",117,"Haloferax mediterranei","rosR","A",3,"standard",17.5,0.752
"20150919",118,"Haloferax mediterranei","rosR","B",1,"standard",17.5,0.745
"20150919",119,"Haloferax mediterranei","rosR","B",2,"standard",17.5,0.747
"20150919",120,"Haloferax mediterranei","rosR","B",3,"standard",17.5,0.517
"20150919",121,"Haloferax mediterranei","rosR","C",1,"standard",17.5,0.496
"20150919",122,"Haloferax mediterranei","rosR","C",2,"standard",17.5,0.65
"20150919",123,"Haloferax mediterranei","rosR","C",3,"standard",17.5,0.684
"20150919",124,"Haloferax mediterranei","rosR","D",1,"standard",17.5,0.687
"20150919",125,"Haloferax mediterranei","rosR","D",2,"standard",17.5,0.694
"20150919",126,"Haloferax mediterranei","rosR","D",3,"standard",17.5,0.709
"20150919",102,"Haloferax mediterranei","pyrE2","A",1,"standard",18,0.674
"20150919",103,"Haloferax mediterranei","pyrE2","A",2,"standard",18,0.736
"20150919",104,"Haloferax mediterranei","pyrE2","A",3,"standard",18,0.713
"20150919",105,"Haloferax mediterranei","pyrE2","B",1,"standard",18,0.701
"20150919",106,"Haloferax mediterranei","pyrE2","B",2,"standard",18,0.71
"20150919",107,"Haloferax mediterranei","pyrE2","B",3,"standard",18,0.727
"20150919",108,"Haloferax mediterranei","pyrE2","C",1,"standard",18,0.691
"20150919",109,"Haloferax mediterranei","pyrE2","C",2,"standard",18,0.686
"20150919",111,"Haloferax mediterranei","pyrE2","C",3,"standard",18,0.682
"20150919",112,"Haloferax mediterranei","pyrE2","D",1,"standard",18,0.744
"20150919",113,"Haloferax mediterranei","pyrE2","D",2,"standard",18,0.742
"20150919",114,"Haloferax mediterranei","pyrE2","D",3,"standard",18,0.773
"20150919",115,"Haloferax mediterranei","rosR","A",1,"standard",18,0.748
"20150919",116,"Haloferax mediterranei","rosR","A",2,"standard",18,0.779
"20150919",117,"Haloferax mediterranei","rosR","A",3,"standard",18,0.782
"20150919",118,"Haloferax mediterranei","rosR","B",1,"standard",18,0.774
"20150919",119,"Haloferax mediterranei","rosR","B",2,"standard",18,0.772
"20150919",120,"Haloferax mediterranei","rosR","B",3,"standard",18,0.558
"20150919",121,"Haloferax mediterranei","rosR","C",1,"standard",18,0.535
"20150919",122,"Haloferax mediterranei","rosR","C",2,"standard",18,0.682
"20150919",123,"Haloferax mediterranei","rosR","C",3,"standard",18,0.708
"20150919",124,"Haloferax mediterranei","rosR","D",1,"standard",18,0.712
"20150919",125,"Haloferax mediterranei","rosR","D",2,"standard",18,0.717
"20150919",126,"Haloferax mediterranei","rosR","D",3,"standard",18,0.726
"20150919",102,"Haloferax mediterranei","pyrE2","A",1,"standard",18.5,0.68
"20150919",103,"Haloferax mediterranei","pyrE2","A",2,"standard",18.5,0.73
"20150919",104,"Haloferax mediterranei","pyrE2","A",3,"standard",18.5,0.72
"20150919",105,"Haloferax mediterranei","pyrE2","B",1,"standard",18.5,0.696
"20150919",106,"Haloferax mediterranei","pyrE2","B",2,"standard",18.5,0.713
"20150919",107,"Haloferax mediterranei","pyrE2","B",3,"standard",18.5,0.714
"20150919",108,"Haloferax mediterranei","pyrE2","C",1,"standard",18.5,0.686
"20150919",109,"Haloferax mediterranei","pyrE2","C",2,"standard",18.5,0.677
"20150919",111,"Haloferax mediterranei","pyrE2","C",3,"standard",18.5,0.685
"20150919",112,"Haloferax mediterranei","pyrE2","D",1,"standard",18.5,0.739
"20150919",113,"Haloferax mediterranei","pyrE2","D",2,"standard",18.5,0.733
"20150919",114,"Haloferax mediterranei","pyrE2","D",3,"standard",18.5,0.763
"20150919",115,"Haloferax mediterranei","rosR","A",1,"standard",18.5,0.755
"20150919",116,"Haloferax mediterranei","rosR","A",2,"standard",18.5,0.787
"20150919",117,"Haloferax mediterranei","rosR","A",3,"standard",18.5,0.793
"20150919",118,"Haloferax mediterranei","rosR","B",1,"standard",18.5,0.783
"20150919",119,"Haloferax mediterranei","rosR","B",2,"standard",18.5,0.776
"20150919",120,"Haloferax mediterranei","rosR","B",3,"standard",18.5,0.56
"20150919",121,"Haloferax mediterranei","rosR","C",1,"standard",18.5,0.54
"20150919",122,"Haloferax mediterranei","rosR","C",2,"standard",18.5,0.675
